PG.ProteinGroups,PG.Genes,PG.Organisms,[1] oecf4_20240822_Exp61_LTED_DMSO_rep1_full.raw.PG.Quantity,[2] oecf4_20240822_Exp61_LTED_DMSO_rep2_full.raw.PG.Quantity,[3] oecf4_20240822_Exp61_LTED_DMSO_rep3_full.raw.PG.Quantity,[4] oecf4_20240822_Exp61_LTED_inh_rep1_full.raw.PG.Quantity,[5] oecf4_20240822_Exp61_LTED_inh_rep2_full.raw.PG.Quantity,[6] oecf4_20240822_Exp61_LTED_inh_rep3_full.raw.PG.Quantity,[7] oecf4_20240822_Exp61_TAMR_DMSO_rep1_full.raw.PG.Quantity,[8] oecf4_20240822_Exp61_TAMR_DMSO_rep2_full.raw.PG.Quantity,[9] oecf4_20240822_Exp61_TAMR_DMSO_rep3_full.raw.PG.Quantity,[10] oecf4_20240822_Exp61_TAMR_inh_rep1_full.raw.PG.Quantity,[11] oecf4_20240822_Exp61_TAMR_inh_rep2_full.raw.PG.Quantity,[12] oecf4_20240822_Exp61_TAMR_inh_rep3_full.raw.PG.Quantity,[13] oecf4_20240822_Exp61_WT_DMSO_rep1_full.raw.PG.Quantity,[14] oecf4_20240822_Exp61_WT_DMSO_rep2_full.raw.PG.Quantity,[15] oecf4_20240822_Exp61_WT_DMSO_rep3_full.raw.PG.Quantity,[16] oecf4_20240822_Exp61_WT_inh_rep1_full.raw.PG.Quantity,[17] oecf4_20240822_Exp61_WT_inh_rep2_full.raw.PG.Quantity,[18] oecf4_20240822_Exp61_WT_inh_rep3_full.raw.PG.Quantity
Q96MP8,KCTD7,Homo sapiens,NaN,NaN,NaN,NaN,NaN,NaN,5417.33349609375,NaN,3780.92578125,NaN,4051.406982421875,5498.1748046875,4347.408203125,NaN,NaN,4460.1767578125,NaN,NaN
Q96MT8,CEP63,Homo sapiens,NaN,NaN,NaN,19785.3046875,29215.640625,7922.40234375,16890.837890625,16473.4921875,24123.587890625,23391.94921875,19939.755859375,NaN,32109.94921875,18248.599609375,14055.7275390625,33031.5703125,28834.427734375,12631.0166015625
Q96MU7,YTHDC1,Homo sapiens,713277.75,654044.0625,710857.9375,651668.1875,854971.3125,574628.875,537793.9375,588832.875,597478.1875,559343.875,552027.9375,785653.1875,818636.8125,667430.75,651998,837251.8125,729960.4375,610728.25
Q96MV1,TLCD4,Homo sapiens,29269.451171875,32336.814453125,NaN,33043.171875,37523.1171875,22793.515625,38286.4140625,35059.3828125,40690.0546875,33863.140625,36821.8359375,51114.4453125,41774.55859375,23368.212890625,32041.896484375,31762.259765625,35816.4140625,31687.880859375
Q96MW1,CCDC43,Homo sapiens,930146.9375,1141608.75,843882.375,962706.0625,1191408.625,880780.625,738320.125,798754.4375,616353.25,718208.5625,850222.375,874963.4375,1169254.125,814951.9375,911791.3125,1040320.0625,981364.625,675793.8125
Q96MW5,COG8,Homo sapiens,408212.75,404222.0625,317148.1875,355577.59375,460871.15625,319808.6875,397291.375,355276.9375,436786,358124.46875,399313.9375,549640.9375,570820.5625,426253.8125,388804.5,561459.0625,475825.0625,394874.65625
Q96MW7,TIGD1,Homo sapiens,188880.953125,147288.75,NaN,193019,219014.5,542420.3125,156293.921875,110982.1953125,NaN,143496.140625,140399.09375,138560.875,138174.515625,179090.609375,142214.703125,124886.6640625,153284.40625,120086.046875
Q96MX3,ZNF48,Homo sapiens,150835.09375,180582.03125,150541.59375,186387,219019.765625,148731.421875,134455.609375,121087.9453125,160351.40625,136402.25,136546.859375,177226.203125,160082.5,152576.578125,140360.8125,167175.109375,156561,129592.015625
Q96MX6,DNAAF10,Homo sapiens,411300.9375,483291.25,214773.359375,383383.21875,485843.84375,316783.8125,418509.125,438051.0625,401046.875,397792.15625,443530.0625,527686.4375,804813.8125,557558.5625,505259.1875,704837.75,620515.125,480204.8125
Q96MY1,NOL4L,Homo sapiens,7125.2890625,5122.15869140625,3748.66064453125,4243.39208984375,6070.0576171875,5223.08642578125,725.695068359375,3261.230712890625,2442.093017578125,1136.5255126953125,1614.15234375,NaN,NaN,NaN,NaN,NaN,NaN,1065.7603759765625
Q96N06,SPATA33,Homo sapiens,85491.1796875,95977.296875,102736.2109375,115208.953125,107802.171875,97824.203125,67617.3046875,90439.4296875,58161.46484375,96072.578125,83893.53125,76179.6953125,79815.9921875,61760.625,59344.0625,70694.1328125,64554.3359375,42205.51171875
Q96N11,INTS15,Homo sapiens,199402.21875,198154.828125,137357.546875,199691.09375,274688,154434.765625,203071.09375,216336.28125,273066.5,201492.328125,207806.265625,321268.71875,417580.875,265600.21875,309014.53125,336331.65625,356080.53125,299303.53125
Q96N21,TEPSIN,Homo sapiens,33926.6953125,37717.97265625,NaN,19549.365234375,23356.98828125,41747.64453125,9705.712890625,14790.25,24755.494140625,17878.37109375,17194.17578125,35877.34375,15914.064453125,29793.80078125,21430.689453125,NaN,21043.6171875,31162.603515625
Q96N46,TTC14,Homo sapiens,4842.8994140625,NaN,NaN,3410.4150390625,6451.2548828125,NaN,4982.4716796875,NaN,5989.66943359375,5817.904296875,NaN,6554.25146484375,6799.9423828125,5726.8544921875,NaN,7460.2900390625,NaN,4060.944091796875
Q96N64,PWWP2A,Homo sapiens,184113.609375,215854.078125,174302.421875,212941.8125,234731.9375,150008.375,198281.109375,181850.9375,213378.609375,185831.328125,182588.375,277983.46875,202690.9375,195472.1875,162128.234375,216846.359375,209965.625,155168.703125
Q96N66,MBOAT7,Homo sapiens,6914958,6999923,5598663,6303286.5,8407689,4466940.5,2155447,2334159.5,2406299.75,2310375.5,2326933.75,3161710.25,3653127.75,2819191.5,2894594.75,3285890.5,2982320.25,2577259.25
Q96N67,DOCK7,Homo sapiens,957228.9375,957462.9375,837288.3125,878399.9375,1057246.375,648913.9375,813379.5,736871.375,760906.5625,761452.375,735518.6875,1002167.1875,1202303,883794.5625,849021.625,1115104.625,932130.375,789521.1875
Q96NB2,SFXN2,Homo sapiens,646727.8125,733012,698405,650691.75,795740.375,398084.25,691381.8125,700446.9375,794666.8125,685840.0625,762227.9375,917631.875,1174220.625,985171.6875,863601.75,1170675.625,1001257.5,850101.875
Q96NB3,ZNF830,Homo sapiens,55388.65234375,65159.9765625,44511.60546875,65874.4453125,72836.6484375,53971.1328125,55510.5625,59607.05859375,53643.01171875,70967.9765625,64153.63671875,80252.1796875,77322.140625,43709.44140625,45444.63671875,68973.921875,60789.59375,41758.40625
Q96NC0,ZMAT2,Homo sapiens,28190.158203125,30699.431640625,25576.08984375,34683.58984375,34585.125,36435.64453125,38530.12890625,45840.37890625,41571.78125,40695.76953125,40282.0546875,55282.5546875,46034.73046875,37570.86328125,38507.05078125,41936.35546875,50127.01171875,37269.4296875
Q96ND0,FAM210A,Homo sapiens,591881.0625,656675.1875,540065.125,535897.1875,756935.9375,373002.5,531793.3125,608026.375,545354.25,556313.5625,539378.625,689134.5625,576829.5,458971.03125,404878.59375,432501.59375,478846.21875,408491.09375
Q96ND8,ZNF583,Homo sapiens,NaN,228.5318603515625,NaN,NaN,1951.505859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1436.08935546875,NaN,NaN,928.112548828125,NaN,NaN
Q96NE9,FRMD6,Homo sapiens,160258.96875,138272.828125,133813.421875,171787.28125,185908.3125,108293.140625,42696.2734375,42702.0859375,56087.54296875,54439.953125,29217.912109375,NaN,102239.625,94498.484375,45312.53125,67691.265625,NaN,71614.078125
Q96NJ6,ZFP3,Homo sapiens,NaN,NaN,NaN,NaN,NaN,NaN,5889.9765625,NaN,6116.4833984375,6645.392578125,5801.1357421875,7177.212890625,NaN,NaN,NaN,NaN,NaN,NaN
Q96NL8,CFAP418,Homo sapiens,48317.26953125,51646.8671875,29948.37109375,47789.9609375,73740.8125,39218.703125,22558.6328125,30416.9609375,44456.50390625,NaN,17407.181640625,39346.59375,51375.94921875,47226.0859375,20155.0390625,33921.86328125,48264.65234375,34778.26953125
Q96NT0,CCDC115,Homo sapiens,254700.609375,269926.84375,237516.359375,263142.0625,288728.125,209322.0625,134388.140625,130147.0078125,150610.671875,125150.5703125,126822.4765625,183735.953125,160900.265625,145139.015625,110490.9296875,161670.015625,145430.953125,130782.1875
Q96NT5,SLC46A1,Homo sapiens,110360.34375,99207.25,1550290.75,97682.25,139596.890625,84139.9609375,52942.5546875,55624.55859375,76784.1328125,66687.9453125,57782.42578125,81936.2890625,128543.703125,98171.1875,95636.140625,133623.640625,107385.671875,104204.0390625
Q96NU1,SAMD11,Homo sapiens,2834.2021484375,2934.145751953125,4834.697265625,NaN,3172.1826171875,3352.3271484375,15089.234375,17599.380859375,19388.767578125,15772.9658203125,15900.2587890625,22413.765625,28785.01953125,23632.76171875,20599.572265625,28611.6328125,25121.513671875,21693.349609375
Q96NW4,ANKRD27,Homo sapiens,272743.25,258259.546875,249614.75,239929.328125,313506.875,218137.921875,242231.09375,247362.140625,251278.28125,242373.078125,246251.703125,300709.15625,346281.71875,273117.875,243121.375,367601.46875,303732.9375,237389.65625
Q96NY8,NECTIN4,Homo sapiens,226123.4375,272409.375,221921.015625,256527.65625,289706.8125,188700.71875,36440.640625,50463.63671875,46970.86328125,41258.859375,44865.5546875,59665.19140625,278627.90625,177769.375,159060.15625,227709.203125,200951.125,156593.390625
